run_id,family,rate,algorithm,phase,realization,realized_rate,rmse,mae,train_s,completed_at,PM25,PM10,SO2,NO2,CO,O3
253106cb-b218-424e-aaeb-fd6a0efd1b7f,mar,0.5,brits,test,test_r012,0.5070,29.090783,17.855931,0.0,2026-08-24T02:10:07.507710+00:00,nan,nan,nan,nan,nan,nan
253106cb-b218-424e-aaeb-fd6a0efd1b7f,mar,0.5,brits,test,test_r013,0.4595,30.028142,18.397197,0.0,2026-08-24T02:10:46.893066+00:00,nan,nan,nan,nan,nan,nan
253106cb-b218-424e-aaeb-fd6a0efd1b7f,mar,0.5,brits,test,test_r014,0.5061,29.192340,17.892821,0.0,2026-08-24T02:11:26.322389+00:00,nan,nan,nan,nan,nan,nan
253106cb-b218-424e-aaeb-fd6a0efd1b7f,mar,0.5,brits,test,test_r015,0.5078,29.101075,17.853717,0.0,2026-08-24T02:12:06.281743+00:00,nan,nan,nan,nan,nan,nan
253106cb-b218-424e-aaeb-fd6a0efd1b7f,mar,0.5,brits,test,test_r016,0.5071,29.109909,17.885989,0.0,2026-08-24T02:12:51.112195+00:00,nan,nan,nan,nan,nan,nan
253106cb-b218-424e-aaeb-fd6a0efd1b7f,mar,0.5,brits,test,test_r017,0.4528,29.528557,18.079459,0.0,2026-08-24T02:13:29.398808+00:00,nan,nan,nan,nan,nan,nan
253106cb-b218-424e-aaeb-fd6a0efd1b7f,mar,0.5,brits,test,test_r018,0.4818,30.783834,18.563088,0.0,2026-08-24T02:14:08.059762+00:00,nan,nan,nan,nan,nan,nan
253106cb-b218-424e-aaeb-fd6a0efd1b7f,mar,0.5,brits,test,test_r019,0.5039,27.337440,16.675168,0.0,2026-08-24T02:14:46.359983+00:00,nan,nan,nan,nan,nan,nan
253106cb-b218-424e-aaeb-fd6a0efd1b7f,mar,0.5,brits,train,,0.0000,nan,nan,0.0,2026-08-24T01:58:08.693325+00:00,nan,nan,nan,nan,nan,nan
253106cb-b218-424e-aaeb-fd6a0efd1b7f,mar,0.5,brits,validate,test_r000,0.0000,30.844027,18.415819,0.0,2026-08-24T01:58:55.607879+00:00,nan,nan,nan,nan,nan,nan
253106cb-b218-424e-aaeb-fd6a0efd1b7f,mar,0.5,saits,test,test_r000,0.5072,10.548869,6.337850,0.0,2026-08-24T01:58:59.258963+00:00,nan,nan,nan,nan,nan,nan
253106cb-b218-424e-aaeb-fd6a0efd1b7f,mar,0.5,saits,test,test_r001,0.4930,10.808171,6.243365,0.0,2026-08-24T01:59:02.709880+00:00,nan,nan,nan,nan,nan,nan
253106cb-b218-424e-aaeb-fd6a0efd1b7f,mar,0.5,saits,test,test_r002,0.4528,10.740333,6.314508,0.0,2026-08-24T01:59:06.337113+00:00,nan,nan,nan,nan,nan,nan
253106cb-b218-424e-aaeb-fd6a0efd1b7f,mar,0.5,saits,test,test_r003,0.5030,11.638425,7.060310,0.0,2026-08-24T01:59:09.869449+00:00,nan,nan,nan,nan,nan,nan
253106cb-b218-424e-aaeb-fd6a0efd1b7f,mar,0.5,saits,test,test_r004,0.4945,10.904184,6.293143,0.0,2026-08-24T01:59:13.476535+00:00,nan,nan,nan,nan,nan,nan
253106cb-b218-424e-aaeb-fd6a0efd1b7f,mar,0.5,saits,test,test_r005,0.5010,11.633981,7.028618,0.0,2026-08-24T01:59:17.495197+00:00,nan,nan,nan,nan,nan,nan
253106cb-b218-424e-aaeb-fd6a0efd1b7f,mar,0.5,saits,test,test_r006,0.5027,11.552653,6.983646,0.0,2026-08-24T01:59:21.776616+00:00,nan,nan,nan,nan,nan,nan
253106cb-b218-424e-aaeb-fd6a0efd1b7f,mar,0.5,saits,test,test_r007,0.5025,11.614468,7.022325,0.0,2026-08-24T01:59:25.583626+00:00,nan,nan,nan,nan,nan,nan
253106cb-b218-424e-aaeb-fd6a0efd1b7f,mar,0.5,saits,test,test_r008,0.4545,10.778337,6.326839,0.0,2026-08-24T01:59:29.202535+00:00,nan,nan,nan,nan,nan,nan
253106cb-b218-424e-aaeb-fd6a0efd1b7f,mar,0.5,saits,test,test_r009,0.4517,10.753678,6.323802,0.0,2026-08-24T01:59:33.485903+00:00,nan,nan,nan,nan,nan,nan
253106cb-b218-424e-aaeb-fd6a0efd1b7f,mar,0.5,saits,test,test_r010,0.4504,10.742510,6.324257,0.0,2026-08-24T01:59:37.282649+00:00,nan,nan,nan,nan,nan,nan
253106cb-b218-424e-aaeb-fd6a0efd1b7f,mar,0.5,saits,test,test_r011,0.5020,11.530517,6.978463,0.0,2026-08-24T01:59:40.928493+00:00,nan,nan,nan,nan,nan,nan
253106cb-b218-424e-aaeb-fd6a0efd1b7f,mar,0.5,saits,test,test_r012,0.5070,10.579696,6.338810,0.0,2026-08-24T01:59:44.507834+00:00,nan,nan,nan,nan,nan,nan
253106cb-b218-424e-aaeb-fd6a0efd1b7f,mar,0.5,saits,test,test_r013,0.4595,11.159941,6.401090,0.0,2026-08-24T01:59:48.085849+00:00,nan,nan,nan,nan,nan,nan
253106cb-b218-424e-aaeb-fd6a0efd1b7f,mar,0.5,saits,test,test_r014,0.5061,10.626628,6.366640,0.0,2026-08-24T01:59:51.597141+00:00,nan,nan,nan,nan,nan,nan
253106cb-b218-424e-aaeb-fd6a0efd1b7f,mar,0.5,saits,test,test_r015,0.5078,10.574320,6.357935,0.0,2026-08-24T01:59:55.178603+00:00,nan,nan,nan,nan,nan,nan
253106cb-b218-424e-aaeb-fd6a0efd1b7f,mar,0.5,saits,test,test_r016,0.5071,10.504199,6.330875,0.0,2026-08-24T01:59:58.761534+00:00,nan,nan,nan,nan,nan,nan
253106cb-b218-424e-aaeb-fd6a0efd1b7f,mar,0.5,saits,test,test_r017,0.4528,10.764912,6.322684,0.0,2026-08-24T02:00:02.252807+00:00,nan,nan,nan,nan,nan,nan
253106cb-b218-424e-aaeb-fd6a0efd1b7f,mar,0.5,saits,test,test_r018,0.4818,11.122877,6.320685,0.0,2026-08-24T02:00:05.728443+00:00,nan,nan,nan,nan,nan,nan
253106cb-b218-424e-aaeb-fd6a0efd1b7f,mar,0.5,saits,test,test_r019,0.5039,11.652200,7.054693,0.0,2026-08-24T02:00:09.305819+00:00,nan,nan,nan,nan,nan,nan
253106cb-b218-424e-aaeb-fd6a0efd1b7f,mar,0.5,saits,train,,0.0000,nan,nan,0.0,2026-08-24T00:58:53.015940+00:00,nan,nan,nan,nan,nan,nan
253106cb-b218-424e-aaeb-fd6a0efd1b7f,mar,0.5,saits,validate,test_r000,0.0000,12.045232,6.796296,0.0,2026-08-24T01:58:12.913923+00:00,nan,nan,nan,nan,nan,nan
253106cb-b218-424e-aaeb-fd6a0efd1b7f,mar,0.5,saits_lc,test,test_r000,0.5072,10.597857,6.421002,0.0,2026-08-24T02:00:13.375326+00:00,nan,nan,nan,nan,nan,nan
253106cb-b218-424e-aaeb-fd6a0efd1b7f,mar,0.5,saits_lc,test,test_r001,0.4930,10.869232,6.295922,0.0,2026-08-24T02:00:17.782533+00:00,nan,nan,nan,nan,nan,nan
253106cb-b218-424e-aaeb-fd6a0efd1b7f,mar,0.5,saits_lc,test,test_r002,0.4528,10.747716,6.304552,0.0,2026-08-24T02:00:21.811509+00:00,nan,nan,nan,nan,nan,nan
253106cb-b218-424e-aaeb-fd6a0efd1b7f,mar,0.5,saits_lc,test,test_r003,0.5030,11.673838,7.138553,0.0,2026-08-24T02:00:25.802501+00:00,nan,nan,nan,nan,nan,nan
253106cb-b218-424e-aaeb-fd6a0efd1b7f,mar,0.5,saits_lc,test,test_r004,0.4945,10.929175,6.321572,0.0,2026-08-24T02:00:30.251859+00:00,nan,nan,nan,nan,nan,nan
253106cb-b218-424e-aaeb-fd6a0efd1b7f,mar,0.5,saits_lc,test,test_r005,0.5010,11.695393,7.122078,0.0,2026-08-24T02:00:34.452505+00:00,nan,nan,nan,nan,nan,nan
253106cb-b218-424e-aaeb-fd6a0efd1b7f,mar,0.5,saits_lc,test,test_r006,0.5027,11.646340,7.100337,0.0,2026-08-24T02:00:38.300822+00:00,nan,nan,nan,nan,nan,nan
253106cb-b218-424e-aaeb-fd6a0efd1b7f,mar,0.5,saits_lc,test,test_r007,0.5025,11.688861,7.120507,0.0,2026-08-24T02:00:41.847137+00:00,nan,nan,nan,nan,nan,nan
253106cb-b218-424e-aaeb-fd6a0efd1b7f,mar,0.5,saits_lc,test,test_r008,0.4545,10.816546,6.329597,0.0,2026-08-24T02:00:45.315370+00:00,nan,nan,nan,nan,nan,nan
253106cb-b218-424e-aaeb-fd6a0efd1b7f,mar,0.5,saits_lc,test,test_r009,0.4517,10.768081,6.321984,0.0,2026-08-24T02:00:48.772484+00:00,nan,nan,nan,nan,nan,nan
253106cb-b218-424e-aaeb-fd6a0efd1b7f,mar,0.5,saits_lc,test,test_r010,0.4504,10.766720,6.323993,0.0,2026-08-24T02:00:52.236826+00:00,nan,nan,nan,nan,nan,nan
253106cb-b218-424e-aaeb-fd6a0efd1b7f,mar,0.5,saits_lc,test,test_r011,0.5020,11.625985,7.094783,0.0,2026-08-24T02:00:55.689077+00:00,nan,nan,nan,nan,nan,nan
253106cb-b218-424e-aaeb-fd6a0efd1b7f,mar,0.5,saits_lc,test,test_r012,0.5070,10.605562,6.406091,0.0,2026-08-24T02:00:59.332649+00:00,nan,nan,nan,nan,nan,nan
253106cb-b218-424e-aaeb-fd6a0efd1b7f,mar,0.5,saits_lc,test,test_r013,0.4595,11.057124,6.319485,0.0,2026-08-24T02:01:02.834366+00:00,nan,nan,nan,nan,nan,nan
253106cb-b218-424e-aaeb-fd6a0efd1b7f,mar,0.5,saits_lc,test,test_r014,0.5061,10.663859,6.435312,0.0,2026-08-24T02:01:06.298509+00:00,nan,nan,nan,nan,nan,nan
253106cb-b218-424e-aaeb-fd6a0efd1b7f,mar,0.5,saits_lc,test,test_r015,0.5078,10.633921,6.433903,0.0,2026-08-24T02:01:09.815418+00:00,nan,nan,nan,nan,nan,nan
253106cb-b218-424e-aaeb-fd6a0efd1b7f,mar,0.5,saits_lc,test,test_r016,0.5071,10.550438,6.405322,0.0,2026-08-24T02:01:13.353782+00:00,nan,nan,nan,nan,nan,nan
253106cb-b218-424e-aaeb-fd6a0efd1b7f,mar,0.5,saits_lc,test,test_r017,0.4528,10.788088,6.326056,0.0,2026-08-24T02:01:16.870700+00:00,nan,nan,nan,nan,nan,nan
253106cb-b218-424e-aaeb-fd6a0efd1b7f,mar,0.5,saits_lc,test,test_r018,0.4818,11.316212,6.428540,0.0,2026-08-24T02:01:20.437106+00:00,nan,nan,nan,nan,nan,nan
253106cb-b218-424e-aaeb-fd6a0efd1b7f,mar,0.5,saits_lc,test,test_r019,0.5039,11.697806,7.146927,0.0,2026-08-24T02:01:24.062427+00:00,nan,nan,nan,nan,nan,nan
253106cb-b218-424e-aaeb-fd6a0efd1b7f,mar,0.5,saits_lc,train,,0.0000,nan,nan,0.0,2026-08-24T01:03:03.175494+00:00,nan,nan,nan,nan,nan,nan
253106cb-b218-424e-aaeb-fd6a0efd1b7f,mar,0.5,saits_lc,validate,test_r000,0.0000,12.219687,6.843541,0.0,2026-08-24T01:58:16.841204+00:00,nan,nan,nan,nan,nan,nan
dd651147-05a8-4161-877e-ebc3f92bfbb9,mcar,0.5,brits,test,test_r000,0.5002,28.688165,18.191028,0.0,2026-08-24T00:42:01.856055+00:00,nan,nan,nan,nan,nan,nan
dd651147-05a8-4161-877e-ebc3f92bfbb9,mcar,0.5,brits,test,test_r001,0.5009,28.736782,18.243940,0.0,2026-08-24T00:42:40.474875+00:00,nan,nan,nan,nan,nan,nan
dd651147-05a8-4161-877e-ebc3f92bfbb9,mcar,0.5,brits,test,test_r002,0.5004,28.736970,18.219264,0.0,2026-08-24T00:43:19.532878+00:00,nan,nan,nan,nan,nan,nan
dd651147-05a8-4161-877e-ebc3f92bfbb9,mcar,0.5,brits,test,test_r003,0.5001,28.711768,18.187644,0.0,2026-08-24T00:44:00.743918+00:00,nan,nan,nan,nan,nan,nan
dd651147-05a8-4161-877e-ebc3f92bfbb9,mcar,0.5,brits,test,test_r004,0.4990,28.691267,18.196612,0.0,2026-08-24T00:44:44.676510+00:00,nan,nan,nan,nan,nan,nan
dd651147-05a8-4161-877e-ebc3f92bfbb9,mcar,0.5,brits,test,test_r005,0.5003,28.775749,18.205548,0.0,2026-08-24T00:45:23.051109+00:00,nan,nan,nan,nan,nan,nan
dd651147-05a8-4161-877e-ebc3f92bfbb9,mcar,0.5,brits,test,test_r006,0.5008,28.838405,18.286081,0.0,2026-08-24T00:46:01.712867+00:00,nan,nan,nan,nan,nan,nan
dd651147-05a8-4161-877e-ebc3f92bfbb9,mcar,0.5,brits,test,test_r007,0.4997,28.807672,18.244036,0.0,2026-08-24T00:46:41.053165+00:00,nan,nan,nan,nan,nan,nan
dd651147-05a8-4161-877e-ebc3f92bfbb9,mcar,0.5,brits,test,test_r008,0.4995,28.737559,18.206349,0.0,2026-08-24T00:47:22.391417+00:00,nan,nan,nan,nan,nan,nan
dd651147-05a8-4161-877e-ebc3f92bfbb9,mcar,0.5,brits,test,test_r009,0.5005,28.775756,18.239316,0.0,2026-08-24T00:48:04.547668+00:00,nan,nan,nan,nan,nan,nan
dd651147-05a8-4161-877e-ebc3f92bfbb9,mcar,0.5,brits,test,test_r010,0.5004,28.691033,18.191717,0.0,2026-08-24T00:48:47.734691+00:00,nan,nan,nan,nan,nan,nan
dd651147-05a8-4161-877e-ebc3f92bfbb9,mcar,0.5,brits,test,test_r011,0.4997,28.764927,18.217271,0.0,2026-08-24T00:49:25.965176+00:00,nan,nan,nan,nan,nan,nan
dd651147-05a8-4161-877e-ebc3f92bfbb9,mcar,0.5,brits,test,test_r012,0.5014,28.677449,18.204466,0.0,2026-08-24T00:50:03.696979+00:00,nan,nan,nan,nan,nan,nan
dd651147-05a8-4161-877e-ebc3f92bfbb9,mcar,0.5,brits,test,test_r013,0.5001,28.675968,18.187712,0.0,2026-08-24T00:50:42.012343+00:00,nan,nan,nan,nan,nan,nan
dd651147-05a8-4161-877e-ebc3f92bfbb9,mcar,0.5,brits,test,test_r014,0.4990,28.589096,18.150229,0.0,2026-08-24T00:51:20.343894+00:00,nan,nan,nan,nan,nan,nan
dd651147-05a8-4161-877e-ebc3f92bfbb9,mcar,0.5,brits,test,test_r015,0.5005,28.614483,18.158746,0.0,2026-08-24T00:52:01.993880+00:00,nan,nan,nan,nan,nan,nan
dd651147-05a8-4161-877e-ebc3f92bfbb9,mcar,0.5,brits,test,test_r016,0.5002,28.810962,18.244155,0.0,2026-08-24T00:52:46.468632+00:00,nan,nan,nan,nan,nan,nan
dd651147-05a8-4161-877e-ebc3f92bfbb9,mcar,0.5,brits,test,test_r017,0.5008,28.785581,18.250844,0.0,2026-08-24T00:53:25.145381+00:00,nan,nan,nan,nan,nan,nan
dd651147-05a8-4161-877e-ebc3f92bfbb9,mcar,0.5,brits,test,test_r018,0.4998,28.685731,18.171803,0.0,2026-08-24T00:54:04.028923+00:00,nan,nan,nan,nan,nan,nan
dd651147-05a8-4161-877e-ebc3f92bfbb9,mcar,0.5,brits,test,test_r019,0.4994,28.614294,18.168340,0.0,2026-08-24T00:54:43.289358+00:00,nan,nan,nan,nan,nan,nan
dd651147-05a8-4161-877e-ebc3f92bfbb9,mcar,0.5,brits,train,,0.0000,nan,nan,0.0,2026-08-24T00:38:07.043253+00:00,nan,nan,nan,nan,nan,nan
dd651147-05a8-4161-877e-ebc3f92bfbb9,mcar,0.5,brits,validate,test_r000,0.0000,30.305689,18.669027,0.0,2026-08-24T00:38:53.009918+00:00,nan,nan,nan,nan,nan,nan
dd651147-05a8-4161-877e-ebc3f92bfbb9,mcar,0.5,saits,test,test_r000,0.5002,9.118552,5.318862,0.0,2026-08-24T00:38:56.766018+00:00,nan,nan,nan,nan,nan,nan
dd651147-05a8-4161-877e-ebc3f92bfbb9,mcar,0.5,saits,test,test_r001,0.5009,9.080366,5.315118,0.0,2026-08-24T00:39:00.280947+00:00,nan,nan,nan,nan,nan,nan
dd651147-05a8-4161-877e-ebc3f92bfbb9,mcar,0.5,saits,test,test_r002,0.5004,9.072452,5.312358,0.0,2026-08-24T00:39:03.870459+00:00,nan,nan,nan,nan,nan,nan
dd651147-05a8-4161-877e-ebc3f92bfbb9,mcar,0.5,saits,test,test_r003,0.5001,9.113630,5.301383,0.0,2026-08-24T00:39:07.379549+00:00,nan,nan,nan,nan,nan,nan
dd651147-05a8-4161-877e-ebc3f92bfbb9,mcar,0.5,saits,test,test_r004,0.4990,9.043470,5.298807,0.0,2026-08-24T00:39:11.364343+00:00,nan,nan,nan,nan,nan,nan
dd651147-05a8-4161-877e-ebc3f92bfbb9,mcar,0.5,saits,test,test_r005,0.5003,9.151704,5.319982,0.0,2026-08-24T00:39:15.191451+00:00,nan,nan,nan,nan,nan,nan
dd651147-05a8-4161-877e-ebc3f92bfbb9,mcar,0.5,saits,test,test_r006,0.5008,9.168541,5.336038,0.0,2026-08-24T00:39:19.315892+00:00,nan,nan,nan,nan,nan,nan
dd651147-05a8-4161-877e-ebc3f92bfbb9,mcar,0.5,saits,test,test_r007,0.4997,9.160042,5.318320,0.0,2026-08-24T00:39:23.745237+00:00,nan,nan,nan,nan,nan,nan
dd651147-05a8-4161-877e-ebc3f92bfbb9,mcar,0.5,saits,test,test_r008,0.4995,9.131484,5.317687,0.0,2026-08-24T00:39:27.882364+00:00,nan,nan,nan,nan,nan,nan
dd651147-05a8-4161-877e-ebc3f92bfbb9,mcar,0.5,saits,test,test_r009,0.5005,9.026877,5.306583,0.0,2026-08-24T00:39:31.670836+00:00,nan,nan,nan,nan,nan,nan
dd651147-05a8-4161-877e-ebc3f92bfbb9,mcar,0.5,saits,test,test_r010,0.5004,9.012055,5.308335,0.0,2026-08-24T00:39:36.072870+00:00,nan,nan,nan,nan,nan,nan
dd651147-05a8-4161-877e-ebc3f92bfbb9,mcar,0.5,saits,test,test_r011,0.4997,9.121472,5.317872,0.0,2026-08-24T00:39:40.084938+00:00,nan,nan,nan,nan,nan,nan
dd651147-05a8-4161-877e-ebc3f92bfbb9,mcar,0.5,saits,test,test_r012,0.5014,9.131795,5.333697,0.0,2026-08-24T00:39:43.716202+00:00,nan,nan,nan,nan,nan,nan
dd651147-05a8-4161-877e-ebc3f92bfbb9,mcar,0.5,saits,test,test_r013,0.5001,9.142321,5.314374,0.0,2026-08-24T00:39:47.415522+00:00,nan,nan,nan,nan,nan,nan
dd651147-05a8-4161-877e-ebc3f92bfbb9,mcar,0.5,saits,test,test_r014,0.4990,8.976216,5.287645,0.0,2026-08-24T00:39:51.018557+00:00,nan,nan,nan,nan,nan,nan
dd651147-05a8-4161-877e-ebc3f92bfbb9,mcar,0.5,saits,test,test_r015,0.5005,9.107598,5.304221,0.0,2026-08-24T00:39:54.584134+00:00,nan,nan,nan,nan,nan,nan
dd651147-05a8-4161-877e-ebc3f92bfbb9,mcar,0.5,saits,test,test_r016,0.5002,9.115769,5.316142,0.0,2026-08-24T00:39:58.145340+00:00,nan,nan,nan,nan,nan,nan
dd651147-05a8-4161-877e-ebc3f92bfbb9,mcar,0.5,saits,test,test_r017,0.5008,9.179215,5.321328,0.0,2026-08-24T00:40:01.743433+00:00,nan,nan,nan,nan,nan,nan
dd651147-05a8-4161-877e-ebc3f92bfbb9,mcar,0.5,saits,test,test_r018,0.4998,8.992853,5.289205,0.0,2026-08-24T00:40:05.282902+00:00,nan,nan,nan,nan,nan,nan
dd651147-05a8-4161-877e-ebc3f92bfbb9,mcar,0.5,saits,test,test_r019,0.4994,9.053755,5.302476,0.0,2026-08-24T00:40:08.947213+00:00,nan,nan,nan,nan,nan,nan
dd651147-05a8-4161-877e-ebc3f92bfbb9,mcar,0.5,saits,train,,0.0000,nan,nan,0.0,2026-08-23T23:39:02.212128+00:00,nan,nan,nan,nan,nan,nan
dd651147-05a8-4161-877e-ebc3f92bfbb9,mcar,0.5,saits,validate,test_r000,0.0000,9.861498,5.588733,0.0,2026-08-24T00:38:10.774835+00:00,nan,nan,nan,nan,nan,nan
dd651147-05a8-4161-877e-ebc3f92bfbb9,mcar,0.5,saits_lc,test,test_r000,0.5002,8.990533,5.245786,0.0,2026-08-24T00:40:12.822797+00:00,nan,nan,nan,nan,nan,nan
dd651147-05a8-4161-877e-ebc3f92bfbb9,mcar,0.5,saits_lc,test,test_r001,0.5009,8.960636,5.250193,0.0,2026-08-24T00:40:17.074857+00:00,nan,nan,nan,nan,nan,nan
dd651147-05a8-4161-877e-ebc3f92bfbb9,mcar,0.5,saits_lc,test,test_r002,0.5004,8.950432,5.238362,0.0,2026-08-24T00:40:21.595451+00:00,nan,nan,nan,nan,nan,nan
dd651147-05a8-4161-877e-ebc3f92bfbb9,mcar,0.5,saits_lc,test,test_r003,0.5001,8.988036,5.226181,0.0,2026-08-24T00:40:25.578802+00:00,nan,nan,nan,nan,nan,nan
dd651147-05a8-4161-877e-ebc3f92bfbb9,mcar,0.5,saits_lc,test,test_r004,0.4990,8.927102,5.231762,0.0,2026-08-24T00:40:29.516221+00:00,nan,nan,nan,nan,nan,nan
dd651147-05a8-4161-877e-ebc3f92bfbb9,mcar,0.5,saits_lc,test,test_r005,0.5003,9.046246,5.252869,0.0,2026-08-24T00:40:33.943437+00:00,nan,nan,nan,nan,nan,nan
dd651147-05a8-4161-877e-ebc3f92bfbb9,mcar,0.5,saits_lc,test,test_r006,0.5008,9.039019,5.265683,0.0,2026-08-24T00:40:38.218273+00:00,nan,nan,nan,nan,nan,nan
dd651147-05a8-4161-877e-ebc3f92bfbb9,mcar,0.5,saits_lc,test,test_r007,0.4997,9.026559,5.246960,0.0,2026-08-24T00:40:41.832614+00:00,nan,nan,nan,nan,nan,nan
dd651147-05a8-4161-877e-ebc3f92bfbb9,mcar,0.5,saits_lc,test,test_r008,0.4995,9.000765,5.249879,0.0,2026-08-24T00:40:45.334707+00:00,nan,nan,nan,nan,nan,nan
dd651147-05a8-4161-877e-ebc3f92bfbb9,mcar,0.5,saits_lc,test,test_r009,0.5005,8.900287,5.241210,0.0,2026-08-24T00:40:48.966091+00:00,nan,nan,nan,nan,nan,nan
dd651147-05a8-4161-877e-ebc3f92bfbb9,mcar,0.5,saits_lc,test,test_r010,0.5004,8.898752,5.239741,0.0,2026-08-24T00:40:52.535317+00:00,nan,nan,nan,nan,nan,nan
dd651147-05a8-4161-877e-ebc3f92bfbb9,mcar,0.5,saits_lc,test,test_r011,0.4997,8.962951,5.227677,0.0,2026-08-24T00:40:56.051464+00:00,nan,nan,nan,nan,nan,nan
dd651147-05a8-4161-877e-ebc3f92bfbb9,mcar,0.5,saits_lc,test,test_r012,0.5014,8.982022,5.253508,0.0,2026-08-24T00:40:59.528799+00:00,nan,nan,nan,nan,nan,nan
dd651147-05a8-4161-877e-ebc3f92bfbb9,mcar,0.5,saits_lc,test,test_r013,0.5001,9.010560,5.241080,0.0,2026-08-24T00:41:03.108268+00:00,nan,nan,nan,nan,nan,nan
dd651147-05a8-4161-877e-ebc3f92bfbb9,mcar,0.5,saits_lc,test,test_r014,0.4990,8.853223,5.213662,0.0,2026-08-24T00:41:06.628727+00:00,nan,nan,nan,nan,nan,nan
dd651147-05a8-4161-877e-ebc3f92bfbb9,mcar,0.5,saits_lc,test,test_r015,0.5005,8.971641,5.234144,0.0,2026-08-24T00:41:10.180613+00:00,nan,nan,nan,nan,nan,nan
dd651147-05a8-4161-877e-ebc3f92bfbb9,mcar,0.5,saits_lc,test,test_r016,0.5002,8.966192,5.234711,0.0,2026-08-24T00:41:13.652562+00:00,nan,nan,nan,nan,nan,nan
dd651147-05a8-4161-877e-ebc3f92bfbb9,mcar,0.5,saits_lc,test,test_r017,0.5008,9.059407,5.257417,0.0,2026-08-24T00:41:17.320750+00:00,nan,nan,nan,nan,nan,nan
dd651147-05a8-4161-877e-ebc3f92bfbb9,mcar,0.5,saits_lc,test,test_r018,0.4998,8.870346,5.221025,0.0,2026-08-24T00:41:20.897725+00:00,nan,nan,nan,nan,nan,nan
dd651147-05a8-4161-877e-ebc3f92bfbb9,mcar,0.5,saits_lc,test,test_r019,0.4994,8.926842,5.233881,0.0,2026-08-24T00:41:24.389570+00:00,nan,nan,nan,nan,nan,nan
dd651147-05a8-4161-877e-ebc3f92bfbb9,mcar,0.5,saits_lc,train,,0.0000,nan,nan,0.0,2026-08-23T23:43:23.134475+00:00,nan,nan,nan,nan,nan,nan
dd651147-05a8-4161-877e-ebc3f92bfbb9,mcar,0.5,saits_lc,validate,test_r000,0.0000,9.656114,5.496786,0.0,2026-08-24T00:38:14.810157+00:00,nan,nan,nan,nan,nan,nan
f5447354-02c0-4116-bed5-36db1b18ff01,mnar,0.5,brits,test,test_r000,0.0936,47.878015,31.332053,0.0,2026-08-24T03:51:33.271689+00:00,nan,nan,nan,nan,nan,nan
f5447354-02c0-4116-bed5-36db1b18ff01,mnar,0.5,brits,test,test_r001,0.0935,47.956843,31.568072,0.0,2026-08-24T03:52:13.351732+00:00,nan,nan,nan,nan,nan,nan
f5447354-02c0-4116-bed5-36db1b18ff01,mnar,0.5,brits,test,test_r002,0.0936,48.079195,31.506066,0.0,2026-08-24T03:52:57.297094+00:00,nan,nan,nan,nan,nan,nan
f5447354-02c0-4116-bed5-36db1b18ff01,mnar,0.5,brits,test,test_r003,0.0936,48.294942,31.771061,0.0,2026-08-24T03:53:35.663271+00:00,nan,nan,nan,nan,nan,nan
f5447354-02c0-4116-bed5-36db1b18ff01,mnar,0.5,brits,test,test_r004,0.0937,48.129435,31.537770,0.0,2026-08-24T03:54:13.980064+00:00,nan,nan,nan,nan,nan,nan
f5447354-02c0-4116-bed5-36db1b18ff01,mnar,0.5,brits,test,test_r005,0.0936,48.141364,31.609541,0.0,2026-08-24T03:54:53.345502+00:00,nan,nan,nan,nan,nan,nan
f5447354-02c0-4116-bed5-36db1b18ff01,mnar,0.5,brits,test,test_r006,0.0933,48.145680,31.595869,0.0,2026-08-24T03:55:35.189135+00:00,nan,nan,nan,nan,nan,nan
f5447354-02c0-4116-bed5-36db1b18ff01,mnar,0.5,brits,test,test_r007,0.0939,47.951991,31.532053,0.0,2026-08-24T03:56:16.272397+00:00,nan,nan,nan,nan,nan,nan
f5447354-02c0-4116-bed5-36db1b18ff01,mnar,0.5,brits,test,test_r008,0.0937,47.944306,31.475943,0.0,2026-08-24T03:56:57.486046+00:00,nan,nan,nan,nan,nan,nan
f5447354-02c0-4116-bed5-36db1b18ff01,mnar,0.5,brits,test,test_r009,0.0933,47.977985,31.455749,0.0,2026-08-24T03:57:35.741155+00:00,nan,nan,nan,nan,nan,nan
f5447354-02c0-4116-bed5-36db1b18ff01,mnar,0.5,brits,test,test_r010,0.0938,47.869027,31.423664,0.0,2026-08-24T03:58:14.240570+00:00,nan,nan,nan,nan,nan,nan
f5447354-02c0-4116-bed5-36db1b18ff01,mnar,0.5,brits,test,test_r011,0.0937,48.181537,31.688876,0.0,2026-08-24T03:58:54.511137+00:00,nan,nan,nan,nan,nan,nan
f5447354-02c0-4116-bed5-36db1b18ff01,mnar,0.5,brits,test,test_r012,0.0930,48.015916,31.547733,0.0,2026-08-24T03:59:38.125850+00:00,nan,nan,nan,nan,nan,nan
f5447354-02c0-4116-bed5-36db1b18ff01,mnar,0.5,brits,test,test_r013,0.0937,47.939801,31.442501,0.0,2026-08-24T04:00:19.323141+00:00,nan,nan,nan,nan,nan,nan
f5447354-02c0-4116-bed5-36db1b18ff01,mnar,0.5,brits,test,test_r014,0.0935,47.846006,31.374658,0.0,2026-08-24T04:00:59.005762+00:00,nan,nan,nan,nan,nan,nan
f5447354-02c0-4116-bed5-36db1b18ff01,mnar,0.5,brits,test,test_r015,0.0943,47.929914,31.538932,0.0,2026-08-24T04:01:37.301498+00:00,nan,nan,nan,nan,nan,nan
