series_index,column_label,n_observed,adf_statistic,adf_pvalue,adf_used_lag,kpss_statistic,kpss_pvalue,kpss_used_lag,stationarity_verdict,recommended_d,constant_series,too_short,all_missing,warnings
550,column_550,600,5.196803091078365,1.0,15,2.931837496610216,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
551,column_551,600,-1.7401178712137075,0.4105700067842797,17,2.766255496955442,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
552,column_552,600,-0.20629231626418082,0.9377674221322347,15,3.71206914311887,0.01,15,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
553,column_553,600,-0.28408843512590126,0.9277278495858863,10,1.8824469797490742,0.01,15,non_stationary,1,false,false,false,non-stationary at d=0; max differencing reached
554,column_554,600,-2.046979987864597,0.2663612154316468,14,3.6213030539630773,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
555,column_555,600,-2.1487479628738497,0.22536964720293307,19,2.1431030685828003,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; max differencing reached
556,column_556,600,-0.20629231626418082,0.9377674221322347,15,3.71206914311887,0.01,15,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
557,column_557,600,-0.06412718153186957,0.9528964433365192,17,1.7822363330416868,0.01,15,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
558,column_558,600,-1.9608001320860136,0.30402081376067897,19,3.625440044754571,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; stationary after differencing
559,column_559,600,-1.6929063998839076,0.4347709693102143,19,1.206182471546217,0.01,16,non_stationary,1,false,false,false,non-stationary at d=0; max differencing reached
