| ID                                   | Run                                  | Algorithm           | Masking            |     MAE |    RMSE | Runtime   |
| a583f920-1401-464e-8a1d-f22d31cf1e19 | 6212cd1e-ded8-43ae-b66a-4fd714166745 | GRIN                | protocol:test_r000 | 35.6219 | 44.361  | nans      |
| 9785e673-8a0b-46ef-8698-3a9dea6e540d | 9b8f4867-500c-4e37-a2d4-c57faa1e0394 | GRIN                | protocol:test_r004 | 51.5027 | 60.5156 | nans      |
| 6464050b-bbf8-4dc5-abb7-9764fb64abc0 | 9b8f4867-500c-4e37-a2d4-c57faa1e0394 | GRIN                | protocol:test_r003 | 50.7833 | 60.0306 | nans      |
| 69ee152d-9758-4bef-bac8-678476a66a24 | 9b8f4867-500c-4e37-a2d4-c57faa1e0394 | GRIN                | protocol:test_r002 | 51.4699 | 60.5599 | nans      |
| 109c3f63-20bf-42ac-9551-b8a3a25eff28 | 9b8f4867-500c-4e37-a2d4-c57faa1e0394 | GRIN                | protocol:test_r001 | 51.1325 | 60.2882 | nans      |
| fdfe3528-e77e-444a-8613-2f266758b323 | 9b8f4867-500c-4e37-a2d4-c57faa1e0394 | GRIN                | protocol:test_r000 | 51.0471 | 60.3128 | nans      |
| 907cedd4-df7b-4908-8435-53139d1eaac7 | 5c4ea72f-00f3-46b9-a4a6-784f54931105 | GRIN                | protocol:test_r004 | 39.2125 | 47.9601 | nans      |
| a1485061-1498-44b3-8970-98c3bf21b774 | 5c4ea72f-00f3-46b9-a4a6-784f54931105 | GRIN                | protocol:test_r003 | 37.3426 | 47.7658 | nans      |
| e0c809c3-0654-4517-bc38-1230b42f8b42 | 5c4ea72f-00f3-46b9-a4a6-784f54931105 | GRIN                | protocol:test_r002 | 33.373  | 42.8679 | nans      |
| 35e6b52a-6747-4d0f-aefb-ee07c9d9c66e | 5c4ea72f-00f3-46b9-a4a6-784f54931105 | GRIN                | protocol:test_r001 | 40.2698 | 49.9666 | nans      |
| 4350ec1d-c296-4480-9ba4-13a0ed715259 | 5c4ea72f-00f3-46b9-a4a6-784f54931105 | GRIN                | protocol:test_r000 | 36.6561 | 47.3288 | nans      |
| 486df2f7-2f4c-420b-ae65-22d3db6c9712 | 7b487a59-8140-47ff-8cec-ade59da45bfc | GRIN                | protocol:test_r004 | 32.7645 | 41.754  | nans      |
| 8b70ab39-def8-4254-9430-82dbf9465e2e | 7b487a59-8140-47ff-8cec-ade59da45bfc | GRIN                | protocol:test_r003 | 32.9292 | 41.9463 | nans      |
| 08fc991c-22e0-454a-a3c8-6f021c8f1d1c | 7b487a59-8140-47ff-8cec-ade59da45bfc | GRIN                | protocol:test_r002 | 32.9581 | 41.899  | nans      |
| e13f96e5-4bd2-481a-813b-8837744a57b5 | 7b487a59-8140-47ff-8cec-ade59da45bfc | GRIN                | protocol:test_r001 | 32.8347 | 41.9199 | nans      |
| 8bfa0be3-8cdd-4175-aa5e-20c2d55016e3 | 7b487a59-8140-47ff-8cec-ade59da45bfc | GRIN                | protocol:test_r000 | 33.1455 | 41.9344 | nans      |
| 343fa46a-46ac-4439-b484-2f0ec3e36cb7 | d50206b5-950b-47db-8931-4d7ba20ef532 | STGCN               | protocol:test_r004 | 28.7184 | 36.7441 | nans      |
| f198a578-8e77-41cb-8d1e-6f9d349a5f38 | d50206b5-950b-47db-8931-4d7ba20ef532 | STGCN               | protocol:test_r003 | 33.5641 | 43.4529 | nans      |
| aad15cc9-ce0f-4826-b291-16873edb5fc9 | d50206b5-950b-47db-8931-4d7ba20ef532 | STGCN               | protocol:test_r002 | 27.3593 | 37.0367 | nans      |
| 21c6bb18-ea20-4caf-b919-2d1b32289c24 | d50206b5-950b-47db-8931-4d7ba20ef532 | STGCN               | protocol:test_r001 | 33.663  | 43.193  | nans      |
| 766d856e-f1dd-4dd3-af0c-2eeaa5f6eba6 | d50206b5-950b-47db-8931-4d7ba20ef532 | STGCN               | protocol:test_r000 | 29.83   | 40.4795 | nans      |
| 855944cc-690f-49f0-88a1-f28e869983f9 | 609c6060-f792-4f54-a38d-5884ce82646e | STGCN               | protocol:test_r004 | 29.2038 | 38.3309 | nans      |
| 0c7ab5d4-fac4-4eac-92e1-992151f2730b | 609c6060-f792-4f54-a38d-5884ce82646e | STGCN               | protocol:test_r003 | 31.5678 | 41.9714 | nans      |
| 8004e5f2-8e94-4052-88ac-da73952be10a | 609c6060-f792-4f54-a38d-5884ce82646e | STGCN               | protocol:test_r002 | 32.7945 | 42.8926 | nans      |
| 55969c81-94a6-478e-a721-6e65749cf48b | 609c6060-f792-4f54-a38d-5884ce82646e | STGCN               | protocol:test_r001 | 28.7224 | 37.6287 | nans      |
| c58781e3-864e-4b9c-b254-433537961e87 | 609c6060-f792-4f54-a38d-5884ce82646e | STGCN               | protocol:test_r000 | 28.9185 | 38.4686 | nans      |
| ad09f19f-c20a-4e05-b092-6a7916778453 | 01cc58a4-c97d-4efa-862a-96c0608d7a23 | STGCN               | protocol:test_r004 | 31.3878 | 40.2882 | nans      |
| 7bda340d-fe44-4d14-8e27-34c179678b37 | 01cc58a4-c97d-4efa-862a-96c0608d7a23 | STGCN               | protocol:test_r003 | 34.3893 | 44.3737 | nans      |
| 4dcd4d7b-3ce1-4cbe-a96c-f7edd0bd3fb6 | 01cc58a4-c97d-4efa-862a-96c0608d7a23 | STGCN               | protocol:test_r002 | 28.8276 | 36.9324 | nans      |
| ce1c21c5-6bb5-4d5c-9291-bc33a1f0fe39 | 01cc58a4-c97d-4efa-862a-96c0608d7a23 | STGCN               | protocol:test_r001 | 34.0991 | 43.7828 | nans      |
| 13593c43-19ac-4ea5-b239-fc72a77b19e9 | 01cc58a4-c97d-4efa-862a-96c0608d7a23 | STGCN               | protocol:test_r000 | 32.3439 | 41.4536 | nans      |
| 001f170d-366a-412b-825e-4cf65a21a0c8 | 9c28bc52-065d-4b1f-b568-f501a77376a7 | STGCN               | protocol:test_r004 | 47.3945 | 56.7895 | nans      |
| 4aa9ff30-b05c-4679-9b51-4cce31d8b5d7 | 9c28bc52-065d-4b1f-b568-f501a77376a7 | STGCN               | protocol:test_r003 | 49.3502 | 58.1591 | nans      |
| 12341c58-e17a-4d27-aca7-096e99ca7415 | 9c28bc52-065d-4b1f-b568-f501a77376a7 | STGCN               | protocol:test_r002 | 51.2198 | 60.0346 | nans      |
| f9fd158d-93d8-4431-8050-9ca1e4c6eb94 | 9c28bc52-065d-4b1f-b568-f501a77376a7 | STGCN               | protocol:test_r001 | 45.7192 | 56.3594 | nans      |
| c11ae08a-d331-4f74-adf7-c81cca44fda8 | 9c28bc52-065d-4b1f-b568-f501a77376a7 | STGCN               | protocol:test_r000 | 50.5229 | 61.0322 | nans      |
| a3d0eea6-3fb3-413e-8124-1d23e1d40bec | d7a06e22-cf23-443f-8773-ef811fe7e0c4 | STGCN               | protocol:test_r004 | 35.3627 | 44.631  | nans      |
| 8ec7a381-5514-4d23-96b7-2e0649fc5f93 | d7a06e22-cf23-443f-8773-ef811fe7e0c4 | STGCN               | protocol:test_r003 | 33.7142 | 43.1427 | nans      |
| 316a6243-3741-4f15-b94b-7cf744dec9e0 | d7a06e22-cf23-443f-8773-ef811fe7e0c4 | STGCN               | protocol:test_r002 | 34.1735 | 43.3448 | nans      |
| 9fa43b9a-91ad-440c-b980-20ea87e522ad | d7a06e22-cf23-443f-8773-ef811fe7e0c4 | STGCN               | protocol:test_r001 | 35.0574 | 44.7193 | nans      |
| 2c2b061c-fdfb-4969-9fed-7d23abcc1abc | d7a06e22-cf23-443f-8773-ef811fe7e0c4 | STGCN               | protocol:test_r000 | 37.7522 | 49.2286 | nans      |
| d953cb12-1fd5-4aae-bfdc-6b983e3f61d8 | 0bed6939-eeb0-41ef-a16c-28b824d46038 | STGCN               | protocol:test_r004 | 28.4668 | 38.437  | nans      |
| c108279b-3ff7-42ad-a97d-bf92785df07f | 0bed6939-eeb0-41ef-a16c-28b824d46038 | STGCN               | protocol:test_r003 | 34.4608 | 42.7149 | nans      |
| 0337aa7d-00c7-4005-b2a9-af0dc23282bd | 0bed6939-eeb0-41ef-a16c-28b824d46038 | STGCN               | protocol:test_r002 | 32.2565 | 42.1424 | nans      |
| 1ed4d35f-9cd2-46d9-b0c5-129b31ef119b | 0bed6939-eeb0-41ef-a16c-28b824d46038 | STGCN               | protocol:test_r001 | 32.2479 | 40.772  | nans      |
| 297db246-31ac-4a93-bca0-a5cd89160bc6 | 0bed6939-eeb0-41ef-a16c-28b824d46038 | STGCN               | protocol:test_r000 | 25.6808 | 34.2647 | nans      |
| fe41d920-c399-4d32-8f1d-79a1b90e6331 | e573f6b7-21b8-437f-b64d-e9a636205fed | DCRNN               | protocol:test_r004 | 31.4557 | 39.9875 | nans      |
| e0356327-3017-4839-adcb-2ca7161efa95 | e573f6b7-21b8-437f-b64d-e9a636205fed | DCRNN               | protocol:test_r003 | 31.5451 | 40.2882 | nans      |
| f397909d-83bc-43e6-be35-06b491598343 | e573f6b7-21b8-437f-b64d-e9a636205fed | DCRNN               | protocol:test_r002 | 33.2379 | 41.8503 | nans      |
| 30fb0fb7-344a-40e3-b3a5-3e882535bf8a | e573f6b7-21b8-437f-b64d-e9a636205fed | DCRNN               | protocol:test_r001 | 33.4808 | 42.2676 | nans      |
| a6622c56-f01e-4ef9-bfb6-1b4ca32fd6aa | e573f6b7-21b8-437f-b64d-e9a636205fed | DCRNN               | protocol:test_r000 | 32.491  | 41.7533 | nans      |
| 4a096e4f-1f75-42a8-bef3-0b08f0dac48e | 35330860-3ed5-4016-975c-087bc636b59d | DCRNN               | protocol:test_r004 | 31.3917 | 40.0845 | nans      |
| 0c7e1906-a7e7-4554-a2e3-aa7991a112a5 | 35330860-3ed5-4016-975c-087bc636b59d | DCRNN               | protocol:test_r003 | 30.9762 | 39.9284 | nans      |
| 204317a2-4750-4513-ba58-c3c3b6c7cbdc | 35330860-3ed5-4016-975c-087bc636b59d | DCRNN               | protocol:test_r002 | 33.4932 | 42.0773 | nans      |
| bc635b2b-cd5d-4e58-9799-f595f3a8866f | 35330860-3ed5-4016-975c-087bc636b59d | DCRNN               | protocol:test_r001 | 33.6782 | 42.4522 | nans      |
| 4744dfa9-42db-4915-8ad4-41ffcc2d747b | 35330860-3ed5-4016-975c-087bc636b59d | DCRNN               | protocol:test_r000 | 32.0937 | 41.4917 | nans      |
| 5ba09846-31f4-4eaf-b1e4-068263d6200f | bd7bfb17-ff18-40ec-b04f-c47a7bae317f | DCRNN               | protocol:test_r004 | 34.1702 | 43.1808 | nans      |
| cb4ead75-527b-429c-9ffd-1904a24caba2 | bd7bfb17-ff18-40ec-b04f-c47a7bae317f | DCRNN               | protocol:test_r003 | 33.9578 | 42.4033 | nans      |
| cc03f064-9410-42e8-9b8f-c5582b9bf72d | bd7bfb17-ff18-40ec-b04f-c47a7bae317f | DCRNN               | protocol:test_r002 | 30.6293 | 38.8784 | nans      |
| 522c59b8-168a-4995-ab5e-4db71f75c984 | bd7bfb17-ff18-40ec-b04f-c47a7bae317f | DCRNN               | protocol:test_r001 | 34.2922 | 43.5553 | nans      |
| 00e4e8ed-7c84-4f75-b768-812e587708ec | bd7bfb17-ff18-40ec-b04f-c47a7bae317f | DCRNN               | protocol:test_r000 | 36.0159 | 44.7081 | nans      |
| 293b388e-3320-4e3d-95f4-a82fcba413fd | ef9db923-ed3e-417d-abcf-c55282783b7c | DCRNN               | protocol:test_r004 | 51.4771 | 60.5904 | nans      |
| f5f5ffa3-d442-4cab-ab55-688046a24d6a | ef9db923-ed3e-417d-abcf-c55282783b7c | DCRNN               | protocol:test_r003 | 51.4035 | 60.5769 | nans      |
| a58d5a5f-1700-4d36-9b06-390b46945bb3 | ef9db923-ed3e-417d-abcf-c55282783b7c | DCRNN               | protocol:test_r002 | 51.4078 | 60.4847 | nans      |
| 1ea1c056-b816-40bb-8385-8e5890c54502 | ef9db923-ed3e-417d-abcf-c55282783b7c | DCRNN               | protocol:test_r001 | 51.3472 | 60.4949 | nans      |
| 207d368e-bbdd-44c0-93ae-feb39640bc5d | ef9db923-ed3e-417d-abcf-c55282783b7c | DCRNN               | protocol:test_r000 | 51.6004 | 60.6564 | nans      |
| c1874c92-38dd-48c4-bcab-dcfd06d63838 | 226f6eb7-e6ff-41da-aa3a-80d1d4d9b87a | DCRNN               | protocol:test_r004 | 38.9354 | 47.7945 | nans      |
| 32133342-8571-4960-84d6-e9e5a123cdd4 | 226f6eb7-e6ff-41da-aa3a-80d1d4d9b87a | DCRNN               | protocol:test_r003 | 36.8827 | 47.3433 | nans      |
| ed0385c6-21bb-473a-ab39-9cff61e06d60 | 226f6eb7-e6ff-41da-aa3a-80d1d4d9b87a | DCRNN               | protocol:test_r002 | 34.0204 | 43.4553 | nans      |
| cd5e86a9-8a74-4b63-ae6f-5eb450766a79 | 226f6eb7-e6ff-41da-aa3a-80d1d4d9b87a | DCRNN               | protocol:test_r001 | 40.6061 | 50.3203 | nans      |
| 98b02738-30cd-45ea-96a3-fe44169cc0d8 | 226f6eb7-e6ff-41da-aa3a-80d1d4d9b87a | DCRNN               | protocol:test_r000 | 36.9385 | 47.4787 | nans      |
| 7e7e3711-b11b-4ebe-91c8-63edc0ccc207 | 1d5a56f6-2541-4ed7-8b36-0037818594a8 | DCRNN               | protocol:test_r004 | 33.5217 | 42.4265 | nans      |
| ec6e16a9-05b1-435a-8068-3a1fea5fddd1 | 1d5a56f6-2541-4ed7-8b36-0037818594a8 | DCRNN               | protocol:test_r003 | 32.9385 | 41.956  | nans      |
| 5cb90aa7-151b-4c7b-99d5-f3d85ce15a13 | 1d5a56f6-2541-4ed7-8b36-0037818594a8 | DCRNN               | protocol:test_r002 | 33.0862 | 41.8662 | nans      |
| 11af78b6-9bd3-47ff-aa6d-6abf54e8cb1e | 1d5a56f6-2541-4ed7-8b36-0037818594a8 | DCRNN               | protocol:test_r001 | 32.9908 | 41.7865 | nans      |
| 7e6900c2-2901-4468-b869-d8673c783789 | 1d5a56f6-2541-4ed7-8b36-0037818594a8 | DCRNN               | protocol:test_r000 | 32.8865 | 41.9295 | nans      |
| 7abb8d7b-4d92-43fe-8705-9d5dc4c31b75 | 0048bfa7-5815-4212-bd4d-1fbb142583a1 | IGNNK               | protocol:test_r004 | 32.935  | 41.5173 | nans      |
| c922c7e4-c729-4074-8b0a-32175894018e | 0048bfa7-5815-4212-bd4d-1fbb142583a1 | IGNNK               | protocol:test_r003 | 28.0381 | 37.2953 | nans      |
| e58dbe49-3695-4246-a39b-406ac42c0c2f | 0048bfa7-5815-4212-bd4d-1fbb142583a1 | IGNNK               | protocol:test_r002 | 34.7897 | 43.265  | nans      |
| 39fb7c70-2f9e-449d-9604-07f139bd8e22 | 0048bfa7-5815-4212-bd4d-1fbb142583a1 | IGNNK               | protocol:test_r001 | 31.1368 | 39.4957 | nans      |
| 7f2d3c2f-4198-437c-9081-87daa45ce655 | 0048bfa7-5815-4212-bd4d-1fbb142583a1 | IGNNK               | protocol:test_r000 | 33.4503 | 42.3631 | nans      |
| 7b0cd18c-906d-44fc-aad0-b37fff9b19db | 7f37e4f5-a183-4666-a7cc-9ce14f74ea2a | IGNNK               | protocol:test_r004 | 31.298  | 40.7715 | nans      |
| a127b0cc-141d-4542-a005-923b28c803b4 | 7f37e4f5-a183-4666-a7cc-9ce14f74ea2a | IGNNK               | protocol:test_r003 | 31.9758 | 40.2374 | nans      |
| 26cb2584-0919-497b-bdd2-4199bdcde95e | 7f37e4f5-a183-4666-a7cc-9ce14f74ea2a | IGNNK               | protocol:test_r002 | 33.1073 | 42.2186 | nans      |
| 35dc95ac-d1fd-4feb-bc2d-3b7983eb9632 | 7f37e4f5-a183-4666-a7cc-9ce14f74ea2a | IGNNK               | protocol:test_r001 | 30.4627 | 39.2601 | nans      |
| e1291539-4d63-4469-898d-375d07cf4b89 | 7f37e4f5-a183-4666-a7cc-9ce14f74ea2a | IGNNK               | protocol:test_r000 | 31.1983 | 40.9092 | nans      |
| a0bfbdd1-c4d3-4843-93c9-e8927faceba0 | f62d7675-53ab-4fa4-8755-12d31f6e0a34 | IGNNK               | protocol:test_r004 | 34.3987 | 43.736  | nans      |
| 8a8f0880-4aac-4d49-b9d6-d92b830a70f2 | f62d7675-53ab-4fa4-8755-12d31f6e0a34 | IGNNK               | protocol:test_r003 | 33.9858 | 42.0552 | nans      |
| 005aa079-cf14-4bf2-bba8-e80f1dafbc81 | f62d7675-53ab-4fa4-8755-12d31f6e0a34 | IGNNK               | protocol:test_r002 | 29.3928 | 37.4855 | nans      |
| 9b2cae62-d98f-4100-a0aa-da56a2942666 | f62d7675-53ab-4fa4-8755-12d31f6e0a34 | IGNNK               | protocol:test_r001 | 32.6462 | 42.1324 | nans      |
| f3eee5ef-a9d9-4211-b8e9-139fa34b4e44 | f62d7675-53ab-4fa4-8755-12d31f6e0a34 | IGNNK               | protocol:test_r000 | 36.6907 | 45.1355 | nans      |
| 560fa229-e068-48d7-867f-4713dd7c5599 | 51155e1b-32e2-496f-b545-240a880e9dde | IGNNK               | protocol:test_r004 | 55.9458 | 64.1776 | nans      |
| 66dbb402-0b4b-45bd-80c7-ae032a8d7613 | 51155e1b-32e2-496f-b545-240a880e9dde | IGNNK               | protocol:test_r003 | 55.2051 | 64.3229 | nans      |
| 92b1b3d4-50de-4a89-9b98-6e8cd05f2329 | 51155e1b-32e2-496f-b545-240a880e9dde | IGNNK               | protocol:test_r002 | 55.2628 | 64.8264 | nans      |
| 66812416-39e3-47fc-8ab1-c97923503b1f | 51155e1b-32e2-496f-b545-240a880e9dde | IGNNK               | protocol:test_r001 | 49.5013 | 58.808  | nans      |
| 87d9e1bc-4b0a-4926-adf5-82c395cf4f38 | 51155e1b-32e2-496f-b545-240a880e9dde | IGNNK               | protocol:test_r000 | 50.7993 | 59.9992 | nans      |
| a2349f78-f1de-436c-a00f-219a0a459575 | 9ed42881-ba4c-4370-8e50-af813993dd1d | IGNNK               | protocol:test_r004 | 38.9971 | 47.284  | nans      |
| c1bf640c-a2d6-4180-b5c0-f8bb23560726 | 9ed42881-ba4c-4370-8e50-af813993dd1d | IGNNK               | protocol:test_r003 | 35.8845 | 45.8839 | nans      |
| 58d5f972-f22f-43ff-a314-5af9e6e2360e | 9ed42881-ba4c-4370-8e50-af813993dd1d | IGNNK               | protocol:test_r002 | 32.8658 | 43.1165 | nans      |
| 1afa5b9a-fba1-4b9c-942b-b1d4c9d242eb | 9ed42881-ba4c-4370-8e50-af813993dd1d | IGNNK               | protocol:test_r001 | 39.4062 | 49.4944 | nans      |
| 193cd50f-bef3-4185-8c3c-c4e98e8c0483 | 9ed42881-ba4c-4370-8e50-af813993dd1d | IGNNK               | protocol:test_r000 | 36.1497 | 46.1947 | nans      |
| 4ac42317-2019-4d99-9e7a-f7340a3597a8 | 44ea198a-9453-4027-a9fd-5d3bd916878c | IGNNK               | protocol:test_r004 | 31.9543 | 41.2871 | nans      |
| bd959fc7-3b27-45bf-8bed-fe8f55153fb8 | 44ea198a-9453-4027-a9fd-5d3bd916878c | IGNNK               | protocol:test_r003 | 35.2906 | 44.8127 | nans      |
| 17c7a8ca-c6b8-4e0e-a24b-a73c9dd4222e | 44ea198a-9453-4027-a9fd-5d3bd916878c | IGNNK               | protocol:test_r002 | 32.464  | 42.4136 | nans      |
| 6a5b1993-9330-4ce0-accf-8b4c852e0c75 | 44ea198a-9453-4027-a9fd-5d3bd916878c | IGNNK               | protocol:test_r001 | 30.4832 | 40.2983 | nans      |
| 6c90d5b5-3f0e-4b69-8979-b06d105fbd6f | 44ea198a-9453-4027-a9fd-5d3bd916878c | IGNNK               | protocol:test_r000 | 34.3335 | 43.9054 | nans      |
| cb26f9a2-8d3b-4684-bf8d-a5487e66dcdc | a8058b9c-7966-4002-aa4f-53ed6b7c873f | GRIN                | protocol:test_r004 | 31.5069 | 40.2049 | nans      |
| 6c97e634-601a-44b2-bf1e-398c3e728ea6 | a8058b9c-7966-4002-aa4f-53ed6b7c873f | GRIN                | protocol:test_r003 | 31.0733 | 39.8831 | nans      |
| b3856ee7-cc60-47ef-982b-6f17ab40c0f6 | a8058b9c-7966-4002-aa4f-53ed6b7c873f | GRIN                | protocol:test_r002 | 32.9111 | 41.7125 | nans      |
| 7efad829-cb72-430b-ae1d-9a90e9a9d79a | a8058b9c-7966-4002-aa4f-53ed6b7c873f | GRIN                | protocol:test_r001 | 33.3311 | 42.1789 | nans      |
| 57487da4-a8b4-4b59-81b8-f45f2c2e8035 | a8058b9c-7966-4002-aa4f-53ed6b7c873f | GRIN                | protocol:test_r000 | 32.1664 | 41.4111 | nans      |
| 80e1aabe-15dd-44e8-88d7-010efb33195a | f786751e-da07-4947-af2d-2f6f2404b6ab | GRIN                | protocol:test_r004 | 31.4527 | 40.1247 | nans      |
| c51570e3-c7cd-46c7-8bda-840e4688815b | f786751e-da07-4947-af2d-2f6f2404b6ab | GRIN                | protocol:test_r003 | 31.4628 | 40.1949 | nans      |
| 18040160-b1e5-4053-8709-267d6f3aee38 | f786751e-da07-4947-af2d-2f6f2404b6ab | GRIN                | protocol:test_r002 | 33.0989 | 41.7272 | nans      |
| 1e738049-212b-4b23-88f6-4dd63b3dd072 | f786751e-da07-4947-af2d-2f6f2404b6ab | GRIN                | protocol:test_r001 | 33.6265 | 42.4875 | nans      |
| 3826262e-4aee-4561-9fc6-a9590229cb70 | f786751e-da07-4947-af2d-2f6f2404b6ab | GRIN                | protocol:test_r000 | 32.4339 | 41.6899 | nans      |
| 63841397-fdd4-49fc-a4de-04b58f30a226 | ca8395ab-130d-4865-88e1-1df43fe92784 | GRIN                | protocol:test_r004 | 34.0866 | 43.142  | nans      |
| dce1e886-722e-45a3-95c8-4ed09f2c74a5 | ca8395ab-130d-4865-88e1-1df43fe92784 | GRIN                | protocol:test_r003 | 34.0103 | 42.2702 | nans      |
| f891e7b5-af5e-41da-91f9-6034bf6c82dc | ca8395ab-130d-4865-88e1-1df43fe92784 | GRIN                | protocol:test_r002 | 30.7505 | 38.9778 | nans      |
| 27a9a537-346a-4e66-8a7e-d396eccc0148 | ca8395ab-130d-4865-88e1-1df43fe92784 | GRIN                | protocol:test_r001 | 34.014  | 43.3518 | nans      |
| 1b4f7452-b801-41f4-92ad-f3d42091dda2 | ca8395ab-130d-4865-88e1-1df43fe92784 | GRIN                | protocol:test_r000 | 35.9235 | 44.792  | nans      |
| 8990446a-2117-4fc6-a012-659c2627d0da | 09616186-751d-4060-a32b-30f7f0814892 | GRIN                | protocol:test_r004 | 51.3785 | 60.498  | nans      |
| a8f62029-b2da-4aa1-872c-64ed536b5f27 | 09616186-751d-4060-a32b-30f7f0814892 | GRIN                | protocol:test_r003 | 51.1449 | 60.3561 | nans      |
| bfbabb2b-0b33-49da-b73e-da26658e53c8 | 09616186-751d-4060-a32b-30f7f0814892 | GRIN                | protocol:test_r002 | 51.286  | 60.3571 | nans      |
| f0038bd5-b414-4777-a2da-0d82256f0987 | 09616186-751d-4060-a32b-30f7f0814892 | GRIN                | protocol:test_r001 | 51.0095 | 60.1007 | nans      |
| 7c8f3ce9-5fc0-4b36-9bb3-64ba70f69c0c | 09616186-751d-4060-a32b-30f7f0814892 | GRIN                | protocol:test_r000 | 51.0386 | 60.2638 | nans      |
| bdfa3b03-a2b8-40b1-a0f5-5e89f648c4c4 | 56324008-3be4-4767-a41e-baf17a4f9a9c | GRIN                | protocol:test_r004 | 38.7642 | 47.7468 | nans      |
| 7da3fa0f-473e-49d5-b548-96402e0acdb4 | 56324008-3be4-4767-a41e-baf17a4f9a9c | GRIN                | protocol:test_r003 | 36.7107 | 47.096  | nans      |
| f7cef6e6-85c8-4c91-973a-52f8997d936d | 56324008-3be4-4767-a41e-baf17a4f9a9c | GRIN                | protocol:test_r002 | 33.4094 | 42.8843 | nans      |
| ef611584-206f-43c2-9426-127b9c596b84 | 56324008-3be4-4767-a41e-baf17a4f9a9c | GRIN                | protocol:test_r001 | 39.9704 | 49.8601 | nans      |
| 5612bb2b-5706-4934-b550-b15e32f8873a | 56324008-3be4-4767-a41e-baf17a4f9a9c | GRIN                | protocol:test_r000 | 36.8024 | 47.5177 | nans      |
| 2230e828-39d0-4a42-a35f-4f3d9548c215 | 8ce50234-39ec-46b3-934b-f673d07eb468 | GRIN                | protocol:test_r004 | 33.0223 | 41.964  | nans      |
| 76efc9c2-a70f-4b91-8790-0711878c2a39 | 8ce50234-39ec-46b3-934b-f673d07eb468 | GRIN                | protocol:test_r003 | 32.7278 | 41.7222 | nans      |
| 21a69e87-e3ec-446f-9f02-07d3b4fe4a70 | 8ce50234-39ec-46b3-934b-f673d07eb468 | GRIN                | protocol:test_r002 | 32.4982 | 41.6015 | nans      |
| 321e83f1-8c54-42cc-8faa-25d498d001b4 | 8ce50234-39ec-46b3-934b-f673d07eb468 | GRIN                | protocol:test_r001 | 33.1606 | 41.9496 | nans      |
| ca787117-7bf6-4084-80f4-4a0219642785 | 8ce50234-39ec-46b3-934b-f673d07eb468 | GRIN                | protocol:test_r000 | 33.1979 | 41.9358 | nans      |
| df7a5ad7-e6d4-45bd-b918-8339d1d2387d | ca895028-df9f-4739-9e64-b498886a2269 | STGCN               | protocol:test_r004 | 29.4051 | 37.2459 | nans      |
| eeafd103-4153-46ee-87c8-b7f445769194 | ca895028-df9f-4739-9e64-b498886a2269 | STGCN               | protocol:test_r003 | 29.9987 | 38.4321 | nans      |
| f05ff374-2d72-4ef8-9334-6e4445d4fb5f | ca895028-df9f-4739-9e64-b498886a2269 | STGCN               | protocol:test_r002 | 32.3789 | 41.3261 | nans      |
| 4d4e3b83-7819-4bae-a42f-bad62d2d9109 | ca895028-df9f-4739-9e64-b498886a2269 | STGCN               | protocol:test_r001 | 32.6251 | 41.8097 | nans      |
| f7758a39-4e89-470e-a6be-6ea9423ecab7 | ca895028-df9f-4739-9e64-b498886a2269 | STGCN               | protocol:test_r000 | 31.0923 | 40.9841 | nans      |
| edb3943c-99f8-48cf-83e9-68ce6fe78c42 | 4875cd94-306c-4069-af85-5d1762324a65 | STGCN               | protocol:test_r004 | 28.7075 | 37.4692 | nans      |
| d019bffd-b9ee-4172-bb8d-5c78de875655 | 4875cd94-306c-4069-af85-5d1762324a65 | STGCN               | protocol:test_r003 | 30.904  | 39.7753 | nans      |
| 5b4f690b-4fc0-4d42-8929-11c186256751 | 4875cd94-306c-4069-af85-5d1762324a65 | STGCN               | protocol:test_r002 | 31.5553 | 39.4847 | nans      |
| 9b35f965-240d-4286-ac61-f576896ccfc9 | 4875cd94-306c-4069-af85-5d1762324a65 | STGCN               | protocol:test_r001 | 32.9048 | 41.4913 | nans      |
| cee2c263-98cc-45e4-8c84-6054b4d540ff | 4875cd94-306c-4069-af85-5d1762324a65 | STGCN               | protocol:test_r000 | 29.732  | 39.1568 | nans      |
| 98171992-1179-4c87-8bed-345963a8fd7a | 9f797bde-58b9-4c90-933d-28ad6b38baf8 | STGCN               | protocol:test_r004 | 33.2515 | 42.666  | nans      |
| 162a7389-f3ed-4e97-a94d-5e2b7310d4f8 | 9f797bde-58b9-4c90-933d-28ad6b38baf8 | STGCN               | protocol:test_r003 | 32.8353 | 41.3942 | nans      |
| c09b10a3-9975-4aa6-bc1d-fcef986305ac | 9f797bde-58b9-4c90-933d-28ad6b38baf8 | STGCN               | protocol:test_r002 | 30.2434 | 38.9245 | nans      |
| 2c3faca8-77b0-4449-ae09-1b5f09e8b453 | 9f797bde-58b9-4c90-933d-28ad6b38baf8 | STGCN               | protocol:test_r001 | 32.501  | 41.8633 | nans      |
| 11f96c2b-d6f1-4715-87ea-9415282e74b5 | 9f797bde-58b9-4c90-933d-28ad6b38baf8 | STGCN               | protocol:test_r000 | 35.2594 | 43.9496 | nans      |
